item_name,price,rating,reviews,brand_name,weighted_review
"OLUKAI Kapehe Women's Beach Sandal, Quick-Dry Flip-Flop Slides, Water Resistant & Modern Low Profile Design, All-Day Comfort Fit & Wet Grip Soles",80.0,4.2,16,OLUKAI,67.2
FootJoy Women's Fj Links Golf Shoe,129.95,4.8,14,FootJoy,67.2
FootJoy Men's Premiere Series-Packard Golf Shoe,199.95,4.2,16,FootJoy,67.2
K-Swiss Women's Ultrashot Team Tennis Shoe,63.95,3.7,18,K-Swiss,66.60000000000001
Ryka Women's Pinnacle Xt Cross Sneaker,54.92,3.7,18,Ryka,66.60000000000001
Capezio Men's K360 Character/Tap Oxford,355.55,3.7,18,Capezio,66.60000000000001
ALTRA Women's AL0A548D Mont Blanc Trail Running Shoe,179.95,3.9,17,ALTRA,66.3
OluKai Ki'ihele Women's Shoes,84.87,3.9,17,OLUKAI,66.3
Roxy Women’s Bayshore III Shoes,45.0,4.4,15,Roxy,66.0
"Lugz Men's Changeover II Fashion Sneaker, White/Mars red, 12 D US",65.0,4.4,15,Lugz,66.0
Sperry Women's Crest Twin Gore Seacycled Sneaker,69.95,4.1,16,Sperry,65.6
LifeStride Women's Artist Slingback Dress Sandal Heeled,54.55,4.3,15,LifeStride,64.5
"Capezio womens Lily dance shoes, Ballet Pink, 7.5 US",23.3,4.3,15,Capezio,64.5
Hey Dude Women's Wendy Blend Linen Iron Size 7 | Women's Shoes | Women's Slip On Shoes | Comfortable & Light-Weight,41.99,4.6,14,Hey Dude,64.39999999999999
JBU by Jambu Women's Fin Water Ready Shoe,22.99,4.0,16,JBU by Jambu,64.0
Bruno Marc Boy's Girl's Loafers Slip on Casual Shoes,32.99,4.9,13,Bruno Marc,63.7
"OLUKAI Pupu Mua Women's Slipper, Cozy Slip-On Shoes, Genuine Shearling & Premium Nubuck Leather",130.0,4.2,15,OLUKAI,63.0
"Ryka Women's, Echo Trek Hiking Boot",119.99,4.5,14,Ryka,63.0
WHITE MOUNTAIN Shoes Women's Compassion Boot,31.37,3.7,17,WHITE MOUNTAIN,62.900000000000006
"Dockers Men's Premium Ultra-Light Moccasin Slipper with Memory Foam, (Brown",24.73,3.9,16,Dockers,62.4
"Ryka Women's, No Limit Training Shoe",129.95,4.4,14,Ryka,61.60000000000001
JBU by Jambu Women's Klara Water Resistant Fashion Boot,62.99,4.4,14,JBU by Jambu,61.60000000000001
LifeStride Women's Celebrate Block Heel Strappy Sandal Heeled,50.0,4.1,15,LifeStride,61.49999999999999
Dockers Mens Stiles Dress Casual Oxford Shoe,39.98,4.1,15,Dockers,61.49999999999999
Clarks Women's Breeze Skip Loafer,41.99,3.6,17,Clarks,61.2
Reebok Women's Nano X3 Cross Trainer,140.0,4.7,13,Reebok,61.1
Nike Men's Golf,87.51,4.7,13,Nike,61.1
"OLUKAI Nalukai Kala Men's Closed Toe Boot, Water-Resistant Canvas Upper, Moisture-Wicking Microfiber Lining, Extremely Versatile",98.99,4.7,13,OLUKAI,61.1
Brooks Men’s Levitate 6 Neutral Running Shoe,87.9,4.7,13,Brooks,61.1
Salomon Women's OUTPULSE Hiking Shoes for Women,97.5,3.8,16,Salomon,60.8
adidas Originals Women's Stan Smith Bonega Sneaker,104.99,3.8,16,adidas Originals,60.8
Easy Spirit Nicole Womens Pump,68.99,3.8,16,Easy Spirit,60.8
Rockport Men's Get Your Kicks Mudguard Blucher Oxford,56.92,4.3,14,Rockport,60.199999999999996
FootJoy Men's Superlites Xp Golf Shoe,99.95,4.0,15,FootJoy,60.0
DREAM PAIRS Boys Girls Sneakers Little Kids Casual Running Walking Athletic Tennis Shoes,26.99,4.6,13,DREAM PAIRS,59.8
JBU by Jambu Women's Bubbles Water Shoe,50.66,3.7,16,JBU by Jambu,59.2
LifeStride Women's Magnetic Pump,39.0,4.2,14,LifeStride,58.800000000000004
JBU by Jambu Women's Bonita Wedge Sandal,64.48,4.2,14,JBU by Jambu,58.800000000000004
Lugz Women's Charger Ii Sneaker,29.31,4.5,13,Lugz,58.5
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Pigment/Grey, 7.5 Wide",74.99,3.9,15,New Balance,58.5
Under Armour Women's Charged Assert 10 Running Shoe,59.97,4.5,13,Under Armour,58.5
Steve Madden Women's Gene Sandal,63.2,3.9,15,Steve Madden,58.5
Merrell Accentor 3 Sport GTX Men's Hiking Shoes,125.89,4.8,12,Merrell,57.599999999999994
Dr. Scholl's High Hopes Women's Athletic,17.99,4.1,14,Dr. Scholl's Shoes,57.39999999999999
FootJoy Men's Stratos Golf Shoe,147.99,4.1,14,FootJoy,57.39999999999999
Saucony Men's Freedom 5 Running Shoe,73.38,3.8,15,Saucony,57.0
"Lugz Men's Lear Fashion Sneaker, White, 13 Wide",32.95,4.7,12,Lugz,56.400000000000006
Capezio Women's Cadence Tap Shoe-Child,84.4,4.7,12,Capezio,56.400000000000006
Easy Spirit Women's Traveltime616 Mule,46.5,4.7,12,Easy Spirit,56.400000000000006
JBU by Jambu Women's Margot-Wide Sport Sandal,26.58,4.0,14,JBU by Jambu,56.0
Salomon Men's Xa Pro 3D Trail Running Shoes,149.95,4.0,14,Salomon,56.0
Amazon Essentials Women's Crepe Textured Platform Boot,44.4,4.6,12,Amazon Essentials,55.199999999999996
Salomon Women's Alphacross 4 W Hiking Shoe,68.98,5.0,11,Salomon,55.0
Rockport Women's Zoie Chain Ballet Flat,39.93,3.9,14,Rockport,54.6
"Capezio Women's Lily Shoe, Ballet Pink, 10",23.3,3.9,14,Capezio,54.6
Reebok Unisex-Adult Glide Sneaker,45.5,3.9,14,Reebok,54.6
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Dusk Blue, 9",63.28,4.2,13,New Balance,54.6
Keds Women's Champion Irridescent Canvas Sneaker,49.85,4.9,11,Keds,53.900000000000006
ASICS Women's Gel-Resolution 9 Tennis Shoe,144.95,4.1,13,ASICS,53.3
Merrell Men's Alverstone Hiking Shoe,50.36,4.1,13,Merrell,53.3
Amazon Essentials Women's Zip Flat Ankle Boot,38.0,4.1,13,Amazon Essentials,53.3
Under Armour Men's Charged Pursuit 3 Tech Running Shoe,51.72,4.1,13,Under Armour,53.3
Brooks Women's Glycerin Gts 20,159.95,3.8,14,Brooks,53.199999999999996
JBU by Jambu Women's Synergy Mesh Water Ready Sneaker,38.98,3.8,14,JBU by Jambu,53.199999999999996
Dockers Mens Fielding Lightweight Knit Casual Oxford Shoe with Active Rebound Technology,49.99,4.4,12,Dockers,52.800000000000004
Capezio Women's Jazz Shoe Ballet Flat,48.39,4.4,12,Capezio,52.800000000000004
Sperry Unisex-Child Bahama Float Boat Jr Shoe,34.98,4.4,12,Sperry,52.800000000000004
adidas Women's W Tech Response Sl3 Golf Shoe,69.95,4.8,11,adidas,52.8
"Ryka Women's, Kahuna Hiking Shoe",56.07,3.5,15,Ryka,52.5
TOMS Men's Alpargata Recycled Cotton Canvas Loafer,27.01,4.7,11,TOMS,51.7
Hey Dude Men's Wally Sox Ice Grey Size 12| Men's Loafers | Men's Slip On Shoes | Comfortable & Light-Weight,50.99,4.6,11,Hey Dude,50.599999999999994
WHITE MOUNTAIN Shoes Women's Benji Boot,37.84,4.6,11,WHITE MOUNTAIN,50.599999999999994
Lugz Men's Key Sneaker,59.99,4.2,12,Lugz,50.400000000000006
ALTRA Women's AL0A7R75 Olympus 5 Hike Mid GTX Trail Running Shoe,219.95,4.2,12,ALTRA,50.400000000000006
Ryka Women's Take Hiking Shoe,69.58,3.6,14,Ryka,50.4
PUMA Unisex-Child Future Play Turf Training Sneaker,54.98,5.0,10,PUMA,50.0
JBU by Jambu Women's Karissa Water Resistant Ankle Boot,78.45,5.0,10,JBU by Jambu,50.0
FootJoy Women's Fj Flex Xp Golf Shoe,119.95,4.1,12,FootJoy,49.199999999999996
"Capezio Women's Lily Shoe, Ballet Pink, 8",23.3,4.1,12,Capezio,49.199999999999996
"TOMS Women's, Alpargata Fenix Platform Slip-On",49.35,3.5,14,TOMS,49.0
Merrell mens Modern,59.13,4.4,11,Merrell,48.400000000000006
Dockers Men's Oxford,49.99,4.4,11,Dockers,48.400000000000006
Lugz Men's Drop Hi Sneaker,59.99,4.4,11,Lugz,48.400000000000006
K-Swiss Women's Classic VN Platform Sneaker,74.95,4.8,10,K-Swiss,48.0
Columbia Women's Facet 75 Mid Outdry Hiking Shoe,111.47,4.0,12,Columbia,48.0
Capezio Unisex-Child E-Series Jazz Slip on Ballet Flat,18.27,4.0,12,Capezio,48.0
Dr. Scholl's Shoes Women's A Ok Flat Sandal,47.99,4.3,11,Dr. Scholl's Shoes,47.3
"Adidas Men's Continental 80 Gymnastics Shoe, Cloud White/Core Black/Gold Metallic, 8",49.98,4.3,11,adidas Originals,47.3
FootJoy Men's Pro|sl Boa Golf Shoe,159.95,3.9,12,FootJoy,46.8
"Ryka Women's, Kudos Hiking Shoe",79.97,4.2,11,Ryka,46.2
JBU by Jambu Women's Prague Flat Sandal,39.97,4.2,11,JBU by Jambu,46.2
Under Armour Unisex-Child Pre School Assert 10 Alternate Closure Running Shoe,44.83,4.6,10,Under Armour,46.0
JBU by Jambu Women's Seashell Water Ready Mary Jane Flat,44.46,3.5,13,JBU by Jambu,45.5
"Ryka Women's, Pinnacle XT Training Shoe",86.68,4.1,11,Ryka,45.099999999999994
Rockport Women's Blanca T Strap Wedge Sandal,69.99,4.1,11,Rockport,45.099999999999994
Steve Madden Girl's Suzey (Toddler/Little Kid),44.96,4.5,10,Steve Madden,45.0
"Capezio Women's Lily Shoe, Ballet Pink, 7",23.3,4.5,10,Capezio,45.0
Easy Spirit Women's Traveltime90 Mule,38.06,5.0,9,Easy Spirit,45.0
Easy Spirit Women's Spark9 Sport Sandal,42.82,4.0,11,Easy Spirit,44.0
"OLUKAI Ki'ihele Li Women's Slip On Sneakers, Casual Everyday Shoes with Drop-In Heel & Breathable Mesh Design, Lightweight & All-Day Comfort",110.0,4.4,10,OLUKAI,44.0
"Columbia Men's Bahama Vent Loco Relax III Boat Shoe,Graphite/Blue chill,10.5",58.12,4.4,10,Columbia,44.0
TOMS Women's Alpargata Cloudbound 10019891 Loafer Flat,38.5,4.3,10,TOMS,43.0
TOMS - Womens Eliana Sandals,62.05,4.3,10,TOMS,43.0
ALTRA Men's AL0A4VQB Superior 4.5 Trail Running Shoe,139.99,3.9,11,ALTRA,42.9
Under Armour Unisex-Child Grade School Assert 10 Running Shoe,60.0,4.7,9,Under Armour,42.300000000000004
Keds Women's Champion Celebration Sequins Sneakers,69.0,4.2,10,Keds,42.0
"Ryka Women's, Savannah 3 Sandal",41.99,4.1,10,Ryka,41.0
"OLUKAI Auinala Men's Sandals, Leather, Lightweight Flip-Flop Slides, Compression Molded Footbed",120.0,4.1,10,OLUKAI,41.0
JBU by Jambu Women's Willow Mule,25.88,4.1,10,JBU by Jambu,41.0
Hey Dude Women's Wendy Zig Zag Acacia Size 9 | Women’s Shoes | Women’s Lace Up Loafers | Comfortable & Light-Weight,35.67,4.5,9,Hey Dude,40.5
WHITE MOUNTAIN Women's Hamza Sandal,29.5,4.0,10,WHITE MOUNTAIN,40.0
JBU by Jambu Women's Blue Moon Oxford,37.24,5.0,8,JBU by Jambu,40.0
Dockers Fenmore,39.99,5.0,8,Dockers,40.0
Dr. Scholl's Shoes Women's Got It Slip Resistant Work Sneaker,59.95,3.6,11,Dr. Scholl's Shoes,39.6
Bruno Marc Unisex-Child Modern,25.99,4.4,9,Bruno Marc,39.6
K-Swiss Women's Lozan II Sneaker,79.95,3.6,11,K-Swiss,39.6
K-Swiss Women's Hypercourt Supreme X Lucky in Love Tennis Shoe,129.95,4.4,9,K-Swiss,39.6
Bruno Marc Women's Penny Loafers Slip on Comfortable Flats Shoes,35.99,4.4,9,Bruno Marc,39.6
"Columbia Men's Bahama Vent Loco Relax III, Graphite/Blue Chill, 13 Wide",75.0,4.3,9,Columbia,38.699999999999996
Salomon Men's Alphacross 4 Gore-tex Trail Running Shoe,100.8,4.8,8,Salomon,38.4
FootJoy Women's Fj Fuel Sport Golf Shoe,129.95,4.8,8,FootJoy,38.4
Cole Haan Men's Originalgrand Tour Golf Waterproof Shoe,120.0,4.2,9,Cole Haan,37.800000000000004
Dockers Men's Beacon Boat Shoe,46.15,4.2,9,Dockers,37.800000000000004
ALTRA Men's AL0A4PEA Provision 4 Road Running Shoe,69.0,4.2,9,ALTRA,37.800000000000004
ASICS Men's Gel-Venture 9 Shoes,64.95,4.2,9,ASICS,37.800000000000004
TOMS Women's Alpargata Cloudbound 10019648 Loafer Flat,44.44,4.7,8,TOMS,37.6
WHITE MOUNTAIN Women's Shoes Until Slip-On Sneaker,29.5,4.7,8,WHITE MOUNTAIN,37.6
adidas Originals Unisex-Child Stan Smith Sneaker,51.18,4.7,8,adidas Originals,37.6
"OLUKAI Ku'una Lanui Women's Slipper, Soft Velvet & Dual-Density PU Footbed for All-Day Comfort, Breathable & Supportive Drop-In-Heel, Cute & Casual Slip-On Design",60.0,3.4,11,OLUKAI,37.4
"Ryka Women's, Taiga Trail Sneaker",81.54,3.4,11,Ryka,37.4
Easy Spirit Women's Milly2 Sneaker,58.99,3.7,10,Easy Spirit,37.0
Clarks Men's Higley Lace Sneaker,53.47,3.7,10,Clarks,37.0
"FootJoy Men's Traditions-Wing Tip Golf Shoe, White/White/Grey, 10.5 W US",139.95,4.1,9,FootJoy,36.9
"Lugz Men's Lear Sneaker, Alloy/Charcoal/White, 8",32.95,4.1,9,Lugz,36.9
"TOMS Women's, Jutti D'Orsay Flat",80.91,4.6,8,TOMS,36.8
FootJoy Men's Hyperflex Carbon Boa Golf Shoe,229.95,4.5,8,FootJoy,36.0
Brooks Unisex Hyperion Elite 3 Running Shoe,249.95,4.4,8,Brooks,35.2
Dockers Mens Simmons Dress Casual Oxford Shoe,50.6,3.9,9,Dockers,35.1
Hey Dude womens Wendy Doodle,45.49,3.9,9,Hey Dude,35.1
JBU by Jambu Men's Shore Water Shoe,44.25,3.5,10,JBU by Jambu,35.0
"OLUKAI Mekila Men's Beach Sandals, Full-Grain Leather Flip-Flop Slides, Compression Molded Footbed & Comfort Fit, Enhanced Grip Soles",140.0,5.0,7,OLUKAI,35.0
Dr. Scholl's Shoes Women's Adalia Sport Sandal,39.99,5.0,7,Dr. Scholl's Shoes,35.0
LifeStride Women's Aloha Dress Sandal Heeled,45.57,4.3,8,LifeStride,34.4
"Ryka Women's, Fame Slip-On Sneaker",46.26,3.8,9,Ryka,34.199999999999996
LifeStride Women's Ollie Loafer,35.99,3.4,10,LifeStride,34.0
FootJoy Women's Hyperflex Golf Shoe,169.95,4.2,8,FootJoy,33.6
"Lugz Men's Lear Fashion Sneaker, Black, 8 Wide",29.95,4.2,8,Lugz,33.6
Sperry Unisex-Child Harbor Tide Sneaker,42.75,4.8,7,Sperry,33.6
Sperry Men's 7 Seas 3-Eye Sneaker,94.9,4.8,7,Sperry,33.6
Cole Haan Women's Grand Crosscourt Daily Sneaker,99.99,3.7,9,Cole Haan,33.300000000000004
JBU by Jambu Women's Quentin Water Resistant Fashion Boot,39.95,3.7,9,JBU by Jambu,33.300000000000004
Lugz Men's Brute Steel Toe Construction Boot,86.41,4.7,7,Lugz,32.9
"Easy Spirit Women's TRAVELTIME481 Mule, Bronze-Glitter, 9",49.96,4.7,7,Easy Spirit,32.9
TOMS Women's Heeled Sandal Wedge,44.74,4.1,8,TOMS,32.8
TOMS Men's Santiago Loafer Flat,55.61,3.6,9,TOMS,32.4
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Dusk Blue, 7",64.99,4.6,7,New Balance,32.199999999999996
TOMS Women's Alpargata Cloudbound 10019644 Loafer Flat,38.99,4.6,7,TOMS,32.199999999999996
Keds Women's Breezie Canvas Sneaker,44.95,4.6,7,Keds,32.199999999999996
Brooks Men's Catamount 2 Trail Running Shoe,169.95,4.0,8,Brooks,32.0
WHITE MOUNTAIN Women's Stormy Wedge Sandal,63.2,4.5,7,WHITE MOUNTAIN,31.5
"JBU by Jambu Women's Westwood Water Resistant Motorcycle Boot, Black, 9.5",52.28,3.9,8,JBU by Jambu,31.2
Cole Haan GrandPro Tennis Sneaker White 10.5 W - Wide,126.6,3.9,8,Cole Haan,31.2
Capezio Women's Cg31w Jazz Shoe,44.98,4.4,7,Capezio,30.800000000000004
ALTRA Women's AL0A4VR4 Superior 4.5 Trail Running Shoe,117.64,4.4,7,ALTRA,30.800000000000004
"Ryka Women's, Kona Trek Sandal",53.99,3.4,9,Ryka,30.599999999999998
"TOMS Women's, Madelyn Sandal",87.23,3.8,8,TOMS,30.4
JBU by Jambu Women's Francis Flat Sandal,42.84,3.8,8,JBU by Jambu,30.4
ALTRA Men's AL0A7R6U Lone Peak All-WTHR Mid 2 Trail Running Shoe,149.95,4.3,7,ALTRA,30.099999999999998
Jordan Mens Air 11 Low AV2187 140 Cement Grey,275.0,5.0,6,Nike,30.0
Steve Madden Boys Shoes Unisex-Child Cuz Sneaker,35.0,5.0,6,Steve Madden,30.0
TOMS Women's Fenix Slip-on Sneaker,33.57,5.0,6,TOMS,30.0
Lugz Women's Drop Lo Sneaker,15.82,5.0,6,Lugz,30.0
Capezio Women's Cadence Tap Shoe,60.44,5.0,6,Capezio,30.0
JBU by Jambu Women's Plato Mule,46.99,3.3,9,JBU by Jambu,29.7
Steve Madden Women's Belinda Pump,89.0,3.7,8,Steve Madden,29.6
JBU by Jambu Women's Abderdeen Water Resistant Ankle Boot,65.0,4.2,7,JBU by Jambu,29.400000000000002
K-Swiss Men's Court Express Pickleball Shoe,59.95,4.2,7,K-Swiss,29.400000000000002
Dr. Scholl's Shoes Women's Delaney Espadrille Wedge Sandal,49.99,3.2,9,Dr. Scholl's Shoes,28.8
Ryka Women's Optimize Xt Sneaker,39.43,3.6,8,Ryka,28.8
Saucony Womens Excursion Tr15 Trail Running Shoe,47.96,4.8,6,Saucony,28.799999999999997
Under Armour Women's Surge 3 Print Running Shoe,44.93,4.1,7,Under Armour,28.699999999999996
Cole Haan Men's Zerogrand Wfa Stitchlite Sneaker,144.0,4.1,7,Cole Haan,28.699999999999996
WHITE MOUNTAIN Women's London Flat Sandal,31.42,4.1,7,WHITE MOUNTAIN,28.699999999999996
Easy Spirit Women's Ginova Sandal,52.99,4.7,6,Easy Spirit,28.200000000000003
Easy Spirit Women's Meza Espadrille Wedge Sandal,89.0,4.0,7,Easy Spirit,28.0
Hey Dude Women's Wendy Blend Linen Iron Size 6 | Women's Shoes | Women's Slip On Shoes | Comfortable & Light-Weight,41.99,3.5,8,Hey Dude,28.0
FootJoy Women's Pro|sl Boa Golf Shoe,149.95,4.0,7,FootJoy,28.0
Capezio Women's Tap Oxford,41.57,3.5,8,Capezio,28.0
Saucony Women's Triumph 20 Running Shoe,98.22,4.0,7,Saucony,28.0
Dr. Scholl's Shoes Women's Alyssa Slide Sandal,40.0,4.6,6,Dr. Scholl's Shoes,27.599999999999998
ALTRA Men's AL0A7R6G Vanish Tempo Road Running Shoe,189.95,3.9,7,ALTRA,27.3
JBU by Jambu Women's Dover Slide Sandal,23.99,3.9,7,JBU by Jambu,27.3
"OLUKAI Lae'ahi Lole Men's Slip-On Sneakers, Lightweight & Breathable, Water Resistant & Wet Grip Soles",100.0,3.9,7,OLUKAI,27.3
JBU by Jambu Women's Storm Water Ready Shoe,23.31,4.4,6,JBU by Jambu,26.400000000000002
ALTRA Women's AL0A7R7N Rivera 3 Road Running Shoe,139.8,3.7,7,ALTRA,25.900000000000002
Columbia womens Trailstorm Waterproof Shoe,89.0,4.3,6,Columbia,25.799999999999997
Cole Haan GrandPro Tennis Sneaker White 14 D (M),149.95,4.3,6,Cole Haan,25.799999999999997
Roxy Dafni,35.06,4.3,6,Roxy,25.799999999999997
LifeStride Women's Zee Tassel Loafer,48.0,4.2,6,LifeStride,25.200000000000003
"Capezio Women's Tap Oxford, Black, 9",39.41,5.0,5,Capezio,25.0
K-Swiss Women's Girls Scouts Classic Vn Textile Uniform Sneaker,42.96,5.0,5,K-Swiss,25.0
"JBU by Jambu Women's Amber Oxford Flat, Black, 9.5",41.4,5.0,5,JBU by Jambu,25.0
Steve Madden Girls Shoes Unisex-Child Sammie Sandal,34.97,5.0,5,Steve Madden,25.0
"Dockers Mens Travis SupremeFlex Sneaker Shoe, Charcoal Knit, 12 M",36.85,4.1,6,Dockers,24.599999999999998
Columbia Women's Crestwood Mid Waterproof Hiking Shoe,79.95,4.1,6,Columbia,24.599999999999998
"Dockers Footwear Men's Stafford Loafer, Mahogany, 12 Wide",49.95,4.9,5,Dockers,24.5
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Dusk Blue, 7.5 Wide",65.99,4.8,5,New Balance,24.0
ALTRA Men's AL0A7R6Y Rivera 3 Road Running Shoe,139.8,4.0,6,ALTRA,24.0
ASICS Women's Gel-Nimbus 25 Running Shoes,159.95,4.7,5,ASICS,23.5
"Columbia Women's Crestwood Waterproof, Pebble/Oxygen, 8",75.23,3.9,6,Columbia,23.4
JBU by Jambu Women's Brooke Vegan Flat Sandal,59.96,3.3,7,JBU by Jambu,23.099999999999998
Saucony Unisex-Child Jazz Original Sneaker,34.56,4.6,5,Saucony,23.0
WHITE MOUNTAIN Women's Yanda Espadrille Platform Sandal,39.5,3.8,6,WHITE MOUNTAIN,22.799999999999997
Capezio Women's 829W Charlotte 2.5 Inch Heel,154.16,3.2,7,Capezio,22.400000000000002
WHITE MOUNTAIN Women's Goodie Loafer,61.13,3.7,6,WHITE MOUNTAIN,22.200000000000003
ALTRA Women's AL0A7R7F Vanish Tempo Road Running Shoe,189.95,3.7,6,ALTRA,22.200000000000003
PUMA Women's Contempt Demi Mesh Cross Trainer Seaker,46.99,3.7,6,PUMA,22.200000000000003
Columbia Men's Slack Tide Boat PFG Shoe,54.43,4.4,5,Columbia,22.0
Dockers Mens Athletic Ankle Socks - 6-Pairs and 10-Pairs Low Cut Sports and Workout Socks for Men,18.99,4.4,5,Dockers,22.0
Dockers Astor,63.0,3.1,7,Dockers,21.7
Roxy Unisex-Child Toddler Porto Sandals Flip-Flop,21.34,4.3,5,Roxy,21.5
ALTRA Men's AL0A7R6H Lone Peak All-WTHR Low 2 Trail Running Shoe,179.95,4.2,5,ALTRA,21.0
"Lugz Men's Flip Sneaker, White, 16",41.61,5.0,4,Lugz,20.0
Salomon Women's Speedcross 5 Trail Running Shoe,129.95,4.0,5,Salomon,20.0
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Dusk Blue, 10 Wide",64.95,5.0,4,New Balance,20.0
LifeStride Women's Memories Strappy Dress Sandals Heeled,66.0,5.0,4,LifeStride,20.0
WHITE MOUNTAIN Women's Alliance Platform Clog,34.99,5.0,4,WHITE MOUNTAIN,20.0
TOMS - Tiny Fenix Double Strap Sneaker,32.15,5.0,4,TOMS,20.0
WHITE MOUNTAIN Women's Deutzia Penny-Moc Loafer,43.21,5.0,4,WHITE MOUNTAIN,20.0
Salomon Women's OUTPULSE Gore-Tex Hiking Shoes for Women,96.97,5.0,4,Salomon,20.0
Ryka Women's Sky Walk Trail Hiking Shoe,53.99,5.0,4,Ryka,20.0
Roxy womens Bayshore Slip on Sneaker Shoe,49.74,5.0,4,Roxy,20.0
WHITE MOUNTAIN Women's Beach Wedge Sandal,49.88,5.0,4,WHITE MOUNTAIN,20.0
Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer,160.0,5.0,4,Cole Haan,20.0
Capezio Women's Jazz Shoe Ballet Flat,38.25,3.9,5,Capezio,19.5
Dr. Scholl's Shoes Women's Jetset Loafer,63.66,3.2,6,Dr. Scholl's Shoes,19.200000000000003
Roxy Women's Minnow Plus Slip on Shoe Sneaker,48.99,3.8,5,Roxy,19.0
Hey Dude Women's Wendy Chambray White Sand Size 8 | Women’s Shoes | Women’s Lace Up Loafers | Comfortable & Light-Weight,45.49,3.8,5,Hey Dude,19.0
Roxy Rae Mid,58.95,4.7,4,Roxy,18.8
K-Swiss Women's Tennis Shoe,109.95,4.7,4,K-Swiss,18.8
Dr. Scholl's Shoes Men's Bravery Slip Resistant Work Sneaker,39.99,3.7,5,Dr. Scholl's Shoes,18.5
Amazon Essentials Women's Slip on Sneaker,25.6,3.7,5,Amazon Essentials,18.5
TOMS Women's Alpargata Cloudbound 10019630 Loafer Flat,45.46,4.6,4,TOMS,18.4
JBU by Jambu Women's Bonnie Vegan Flat Sandal,41.15,4.5,4,JBU by Jambu,18.0
FootJoy Women's Traditions Spikeless Golf Shoe,119.95,3.0,6,FootJoy,18.0
Roxy Women's Tw Minnow Slip on Sneaker Shoe,24.11,3.5,5,Roxy,17.5
WHITE MOUNTAIN Women's Leftover Platform Sandal,46.95,3.5,5,WHITE MOUNTAIN,17.5
WHITE MOUNTAIN Shoes Jem Footbeds Clog,43.94,2.9,6,WHITE MOUNTAIN,17.4
Capezio Women's Donatella,97.75,4.3,4,Capezio,17.2
Bruno Marc Unisex-Child Loafers,25.99,4.3,4,Bruno Marc,17.2
JBU by Jambu Men's Rosco Water Shoe,47.44,3.4,5,JBU by Jambu,17.0
Salomon Unisex-Child Xa Pro V8 Hiking Shoe,60.0,4.2,4,Salomon,16.8
"Sperry Women's, Pier Wave Boat Sneaker",63.0,4.2,4,Sperry,16.8
ALTRA Women's AL0A7R7J Lone Peak All-WTHR Mid 2 Trail Running Shoe,168.95,3.3,5,ALTRA,16.5
TOMS Women's Alpargata Cloudbound 10019672 Loafer Flat,59.9,3.3,5,TOMS,16.5
Reebok Unisex-Adult Bb 4000 Ii Sneaker,79.53,3.2,5,Reebok,16.0
"Lugz Men's Strider 2 Classic Canvas Moc Toe Fashion Sneaker, Black/Black, 13",30.55,3.9,4,Lugz,15.6
TOMS Women's Resident Sneaker,63.46,3.8,4,TOMS,15.2
WHITE MOUNTAIN Women's Fervent Wedge Sandal,55.2,5.0,3,WHITE MOUNTAIN,15.0
"JBU by Jambu Women's, Tahoe MJ Slip-On - Wide Width Black/White",69.0,5.0,3,JBU by Jambu,15.0
JBU by Jambu Men's River Sneaker,38.99,5.0,3,JBU by Jambu,15.0
